date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,FENY,FHLC,FIDU,FNCL,FREL,FSTA,FTEC,FUTY,HYG,HYLB,IAGG,ICVT,IDU,IGLB,IGOV,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,JNK,MBB,MUB,PFF,PFFD,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,USHY,USIG,VCLT,VDC,VDE,VFH,VGLT,VGT,VHT,VIS,VMBS,VNQ,VPU,VTC,VTEB,VTEC,VWOB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
2023-04-05,100.53,27.71,74.46,49.05,23.19,57.64,96.79,66.25,86.18,25.03,23.37,62.98,50.99,44.39,24.53,45.45,111.75,44.81,74.51,34.25,49.17,71.78,85.32,52.91,40.64,45.37,70.27,56.03,97.48,67.2033,83.71,91.19,91.45,95.74,108.24,30.91,19.7,38.15,23.665,,26.01,29.46,22.63,23.86,22.43,31.45,47.09,35.03,51.04,80.48,194.73,118.94,76.71,66.72,47.24,244.36,183.65,47.04,81.83,150.86,77.15,50.88,,62.19,43.145,31.87,97.8,74.115,75.3,36.85,34.66,133.19
2023-04-06,100.44,27.82,74.44,49.01,23.17,57.69,96.74,66.3,86.09,25.11,23.02,63.21,50.89,44.62,24.7,45.46,112.26,45.1,74.84,34.39,49.21,71.78,85.89,52.9,40.6,44.73,70.64,56.254,97.29,67.3,84.22,92.01,91.89,95.49,108.33,31.08,19.83,38.22,23.645,,25.98,29.42,22.76,23.85,22.37,31.5,47.16,35.16,51.0,80.59,194.97,117.18,77.05,66.83,47.485,245.09,183.36,46.93,82.39,151.9,77.13,50.89,,62.13,42.49,31.99,97.77,74.535,75.36,37.1,34.905,133.52
2023-04-10,99.75,27.81,73.94,48.83,22.94,57.66,96.37,66.52,85.64,25.1,23.2,63.2,51.46,44.8,24.8,45.44,112.28,45.06,74.77,34.34,49.0,71.96,85.73,52.64,40.18,45.11,70.9,56.214,97.95,67.11,84.63,91.87,91.71,94.56,108.01,31.05,19.73,37.68,23.49,,25.83,29.32,22.77,23.74,22.18,31.05,47.06,35.16,50.8,80.14,194.86,118.07,77.36,65.91,47.4575,245.02,185.51,46.48,82.77,151.62,76.79,50.83,,61.85,42.83,32.06,98.66,74.495,75.36,37.29,34.835,133.43
2023-04-11,99.81,27.88,73.97,48.77,22.96,57.77,96.13,66.77,85.73,25.16,23.41,63.44,51.82,45.19,24.92,45.58,111.4,45.11,74.93,34.43,48.92,72.16,85.9,52.65,40.19,45.49,71.47,56.428,98.66,67.2533,85.08,91.05,91.97,94.9,108.31,31.26,19.88,37.72,23.495,,25.83,29.29,22.81,23.72,22.21,31.08,47.14,35.24,50.78,80.13,195.5,119.14,78.04,65.99,47.105,245.96,186.81,46.63,83.12,151.76,76.78,50.92,,61.9,43.235,32.34,99.25,73.795,75.58,37.47,34.865,133.88
2023-04-12,99.93,27.85,74.05,48.78,23.09,57.9,96.2,66.64,85.98,25.17,23.41,63.34,52.02,45.08,24.77,45.42,110.71,45.01,74.91,34.43,48.89,72.08,85.85,52.34,40.37,45.48,71.45,56.378,98.75,67.08,84.66,90.5,91.91,95.12,108.58,31.24,19.9,37.65,23.515,,25.87,29.26,22.78,23.6,22.27,31.05,47.24,35.21,50.71,79.66,194.74,119.15,77.86,65.95,46.8225,245.8,187.43,46.8,82.72,151.51,76.69,51.06,,62.1,43.265,32.27,99.58,73.375,75.24,37.36,34.83,133.92
2023-04-13,99.89,27.96,74.01,48.77,23.2,57.71,96.36,67.06,86.07,25.33,23.57,64.26,52.28,45.37,24.72,45.69,112.91,45.02,75.42,34.69,48.87,72.52,85.91,52.42,40.54,45.8,71.86,57.148,99.57,67.42,84.42,92.3,92.61,95.06,108.35,31.38,19.98,37.41,23.51,,25.86,29.32,22.91,23.62,22.26,30.87,47.23,35.48,50.8,79.8,195.75,119.89,78.32,65.48,47.7287,249.3,188.19,46.71,82.47,151.53,76.71,50.98,,62.16,43.535,32.56,99.95,74.74,75.66,37.24,34.835,135.66
2023-04-14,99.4,27.91,73.68,48.55,22.97,57.54,96.05,66.87,85.89,25.28,23.58,63.73,52.19,45.74,24.34,45.42,112.42,44.49,75.28,34.58,48.75,72.23,85.01,52.18,40.19,45.87,72.54,56.708,99.47,67.0733,83.06,92.03,92.38,94.43,107.94,31.36,20.0,37.07,23.405,,25.74,29.23,22.9,23.53,22.11,30.56,47.08,35.37,50.65,79.41,194.83,119.99,78.98,64.89,47.5463,247.16,187.93,46.44,81.19,149.73,76.55,50.8,,62.07,43.615,32.88,99.83,74.325,75.18,36.6,34.445,134.57
2023-04-17,98.9,27.86,73.28,48.43,22.84,57.48,95.62,67.13,85.34,25.22,23.3,63.83,52.55,46.37,24.84,45.72,112.85,44.75,75.08,34.48,48.69,72.6,85.45,51.73,39.95,45.39,73.51,56.648,100.1,67.4867,84.86,92.06,92.13,93.88,107.75,31.27,19.91,36.69,23.27,,25.6,29.07,22.83,23.31,21.97,30.23,46.9,35.27,50.38,78.63,195.98,118.59,80.12,64.16,47.7188,247.51,189.51,46.1,82.88,150.6,76.12,50.71,,61.65,43.1,33.26,100.62,74.595,75.66,37.43,34.635,134.46
2023-04-18,99.04,27.87,73.39,48.49,22.91,57.03,95.76,67.02,85.32,25.22,23.37,63.39,52.77,46.54,24.79,45.85,113.21,44.5,75.13,34.51,48.66,72.56,85.04,52.03,39.96,45.56,73.88,56.278,100.37,67.6367,84.7,92.15,92.23,93.94,106.97,31.32,20.0,36.82,23.305,,25.62,29.14,22.83,23.47,22.01,30.33,46.53,35.32,50.52,79.15,196.54,118.9,80.35,64.41,47.8537,245.99,190.08,46.17,82.69,149.83,76.33,50.31,,61.68,43.27,33.36,101.1,74.825,75.89,37.37,34.455,133.54
2023-04-19,98.89,27.78,73.29,48.43,22.8,56.88,95.41,66.84,84.91,25.19,23.27,63.61,52.69,46.83,24.93,45.84,112.91,44.84,74.83,34.39,48.63,72.39,85.61,51.71,39.84,45.42,74.28,56.496,100.26,67.49,85.12,91.95,91.89,93.94,106.83,31.41,20.0,36.75,23.27,,25.58,29.04,22.79,23.32,22.01,30.3,46.39,35.17,50.31,78.64,196.5,118.46,80.93,64.32,47.7538,246.78,190.05,46.23,83.18,150.95,75.96,50.21,,61.49,43.12,33.44,101.02,74.61,75.84,37.59,34.72,133.95
2023-04-20,99.34,27.76,73.61,48.6,22.88,56.91,95.69,66.68,84.81,25.16,23.07,63.36,52.72,46.58,24.67,45.98,112.15,44.82,74.76,34.36,48.76,72.05,85.63,51.95,39.92,45.0,73.84,56.266,100.07,67.47,84.25,91.46,91.83,94.49,107.02,31.37,19.96,37.07,23.37,,25.69,29.14,22.74,23.42,22.11,30.53,46.39,35.15,50.51,79.0,197.08,117.32,80.42,64.82,47.4113,245.63,189.84,46.44,82.36,150.87,76.26,50.27,,61.46,42.74,33.34,100.84,74.12,76.02,37.14,34.71,133.4
2023-04-21,99.17,27.77,73.48,48.5,22.85,56.95,95.74,66.62,84.82,25.21,22.91,63.82,52.55,46.27,24.7,46.27,111.77,44.97,74.99,34.44,48.72,72.06,85.81,51.98,39.96,44.74,73.4,56.67,99.99,67.94,84.42,91.14,92.08,94.2,106.9,31.46,20.08,36.86,23.34,,25.66,29.12,22.82,23.44,22.07,30.38,46.4,35.25,50.5,79.08,198.34,116.62,79.94,64.47,47.2713,247.55,189.5,46.36,82.37,151.32,76.31,50.23,,61.39,42.49,33.22,100.61,73.88,76.57,37.18,34.81,134.3
2023-04-24,99.56,27.86,73.77,48.46,22.91,57.11,96.1,66.74,85.05,25.24,23.27,64.12,52.71,46.15,24.6,46.4,111.32,45.15,75.2,34.54,48.7,72.01,86.19,52.33,39.96,45.39,73.25,56.946,100.1,68.1367,84.18,90.78,92.35,94.58,107.34,31.45,20.1,37.18,23.435,,25.75,29.25,22.86,23.59,22.18,30.64,46.55,35.35,50.68,79.55,198.89,118.48,79.75,65.06,47.0663,248.66,189.77,46.53,82.06,152.05,76.61,50.34,,61.5,43.14,33.14,100.85,73.555,76.88,37.08,34.985,135.05
2023-04-25,100.18,27.76,74.25,48.84,22.99,57.31,96.56,65.86,85.57,25.18,22.78,63.37,51.76,45.22,24.35,46.35,108.86,45.09,75.08,34.48,49.04,71.17,86.14,52.61,40.14,44.53,71.89,56.274,98.23,68.3267,83.29,88.68,92.18,95.18,107.57,31.08,19.75,37.72,23.58,,25.91,29.37,22.84,23.73,22.27,31.08,46.61,35.3,50.93,80.1,198.67,115.98,78.14,65.99,46.05,245.65,186.48,46.81,81.25,151.73,76.93,50.48,,61.81,42.33,32.57,98.99,71.985,76.78,36.74,34.95,133.61
2023-04-26,99.81,27.64,73.99,48.68,22.99,57.08,96.41,65.75,85.34,25.05,22.5,62.53,50.75,44.83,24.13,46.02,110.34,44.01,74.79,34.37,49.01,71.12,84.19,52.25,40.26,43.71,71.11,55.482,96.77,67.8933,82.64,89.96,91.82,94.7,107.05,30.93,19.66,37.37,23.485,,25.82,29.25,22.8,23.58,22.17,30.79,46.43,35.15,50.75,79.48,197.35,114.46,77.35,65.36,46.6625,242.45,182.94,46.62,80.47,148.21,76.68,50.33,,61.63,41.765,32.26,97.12,73.055,76.18,36.44,34.13,131.71
2023-04-27,99.45,27.67,73.67,48.56,22.95,57.01,95.93,65.81,85.36,25.07,22.59,62.8,51.84,45.53,24.69,46.53,112.46,44.56,75.04,34.46,48.77,71.3,85.11,52.02,40.09,43.92,72.32,55.74,98.6,68.6367,84.67,92.31,92.13,94.42,106.81,31.18,19.85,37.02,23.4,,25.72,29.16,22.81,23.46,22.11,30.51,46.33,35.25,50.58,79.1,199.4,115.07,78.66,64.75,47.5463,243.53,186.79,46.46,82.29,149.95,76.41,50.23,,61.63,41.915,32.78,99.04,74.605,77.03,37.32,34.54,132.4
2023-04-28,99.96,27.75,74.08,48.95,23.03,57.22,96.51,66.03,86.15,25.17,22.96,63.35,52.32,46.09,25.0,46.75,113.62,44.49,75.36,34.61,49.14,71.37,85.22,52.59,40.41,44.57,73.17,56.24,99.71,69.0367,85.68,93.04,92.49,94.88,107.29,31.37,19.93,37.53,23.53,,25.86,29.37,22.94,23.72,22.24,30.94,46.42,35.44,50.89,79.97,200.52,116.94,79.58,65.68,48.045,245.74,188.55,46.67,83.3,149.73,76.83,50.4,,62.17,42.565,33.17,100.0,75.415,77.44,37.75,34.49,133.53
2023-05-01,98.69,27.46,73.14,48.66,22.75,56.9,95.09,66.05,84.95,24.88,22.72,63.75,52.65,45.89,24.78,46.87,113.72,44.55,74.69,34.27,48.88,71.34,85.37,51.15,39.88,44.06,72.97,56.596,99.9,69.2033,84.92,93.17,91.59,93.7,106.52,30.96,19.69,36.49,23.245,,25.54,28.85,22.7,23.04,21.94,30.08,46.18,35.03,50.09,77.73,200.8,115.63,79.28,63.85,48.095,247.29,189.7,46.11,82.68,149.97,75.7,50.06,,61.24,42.085,33.08,100.54,75.46,77.5,37.4,34.55,134.22
2023-05-02,99.65,27.47,73.86,49.07,23.01,57.04,95.9,65.5,85.31,24.93,21.76,63.31,52.23,44.69,24.38,46.71,112.44,44.0,74.62,34.27,49.23,70.74,84.42,52.05,40.33,42.18,71.18,56.26,98.47,68.97,83.47,92.19,91.56,94.68,107.14,30.48,19.41,37.3,23.465,,25.79,29.15,22.68,23.45,22.16,30.76,46.45,35.05,50.58,79.15,200.18,110.67,77.18,65.27,47.5563,245.58,188.2,46.58,81.28,148.13,76.41,50.31,,61.59,40.255,32.33,99.49,74.755,77.29,36.76,34.13,133.64
2023-05-03,100.09,27.46,74.17,49.03,23.12,57.12,96.16,65.5,85.58,24.91,21.33,63.4,52.09,44.08,24.27,46.38,111.7,43.89,74.58,34.23,49.25,70.7,84.18,51.98,40.54,41.39,70.2,56.296,98.13,68.57,83.07,91.47,91.45,95.3,107.35,30.0,18.95,37.54,23.555,,25.91,29.21,22.71,23.43,22.32,30.93,46.51,35.03,50.68,79.1,198.74,108.51,76.17,65.68,47.22,245.87,187.86,46.86,80.96,147.74,76.49,50.39,,61.79,39.495,31.96,99.11,74.125,76.66,36.53,34.035,133.46
2023-05-04,99.97,27.31,74.07,49.04,23.17,57.16,96.07,65.49,85.15,24.75,21.11,62.94,51.42,43.27,24.47,46.23,111.2,44.21,74.36,34.14,49.27,70.61,84.65,51.77,40.68,40.96,68.91,55.85,97.22,68.28,83.75,91.07,91.18,95.1,107.37,29.33,18.48,37.25,23.535,,25.88,29.16,22.6,23.31,22.26,30.69,46.57,34.91,50.61,78.69,198.35,107.42,74.65,65.16,47.0288,244.04,185.31,46.74,81.63,148.79,76.41,50.44,,61.46,39.055,31.55,98.03,73.77,76.47,36.87,34.295,132.4
2023-05-05,99.65,27.43,73.8,48.85,23.13,57.21,95.71,66.07,85.39,24.89,21.69,63.55,52.29,44.37,24.88,46.64,114.13,44.49,74.76,34.35,49.14,71.38,85.2,51.62,40.51,42.08,70.69,56.368,99.02,68.89,85.14,93.11,91.65,94.82,107.46,29.76,18.82,37.08,23.445,,25.77,29.07,22.71,23.23,22.18,30.55,46.6,35.09,50.42,78.38,200.1,110.44,76.7,64.85,48.2725,246.6,188.67,46.62,82.99,149.77,76.12,50.46,,61.63,40.115,32.33,99.51,75.62,77.18,37.44,34.515,133.59
2023-05-08,99.1,27.4,73.45,48.74,23.03,57.09,95.18,66.2,85.05,24.87,21.7,63.4,52.18,44.44,24.74,46.53,114.26,44.39,74.55,34.24,49.05,71.71,85.02,51.0,40.32,42.14,70.8,56.246,98.76,68.5933,84.66,93.46,91.47,94.33,107.18,29.79,18.83,36.64,23.33,,25.66,28.88,22.67,22.96,22.11,30.19,46.47,35.01,50.14,77.4,199.45,110.51,76.68,64.07,48.3237,245.85,188.17,46.39,82.51,149.39,75.68,50.36,,61.41,40.115,32.38,99.15,75.58,76.95,37.18,34.41,133.3
2023-05-09,99.01,27.33,73.37,48.71,22.97,57.08,95.1,66.16,85.01,24.82,21.71,63.08,52.24,44.34,24.62,46.33,113.39,44.33,74.36,34.15,48.98,71.64,84.91,51.0,40.18,42.11,70.69,55.858,98.59,68.4267,84.27,92.87,91.25,94.16,107.08,29.71,18.78,36.5,23.31,,25.63,28.87,22.61,22.97,22.09,30.09,46.47,34.93,50.13,77.52,198.63,110.56,76.52,63.88,47.9725,244.44,188.33,46.32,82.16,149.16,75.67,50.34,,61.3,40.13,32.26,99.37,75.0,76.71,37.06,34.365,132.41
2023-05-10,99.65,27.45,73.82,48.89,23.13,57.21,95.79,66.34,85.48,24.93,21.5,63.28,52.17,44.16,24.86,46.34,114.64,44.69,74.81,34.34,49.18,71.97,85.74,51.46,40.55,41.68,70.49,56.004,98.18,68.4067,85.08,94.28,91.79,94.83,107.38,29.89,18.93,36.82,23.45,,25.77,29.04,22.72,23.18,22.19,30.37,46.56,35.13,50.45,78.2,198.58,109.49,76.28,64.47,48.495,245.34,188.06,46.66,82.95,150.61,76.15,50.45,,61.7,39.675,32.08,99.01,75.915,76.59,37.41,34.68,132.78
2023-05-11,99.95,27.44,74.06,49.09,23.11,57.23,96.0,66.33,85.75,24.91,21.23,63.03,51.88,44.01,24.58,46.46,114.21,44.26,74.69,34.31,49.35,71.91,84.84,51.75,40.42,41.19,70.28,55.844,97.82,68.5433,84.15,94.36,91.66,95.17,107.46,29.72,18.79,37.21,23.52,,25.86,29.13,22.69,23.34,22.28,30.65,46.63,35.11,50.6,78.77,199.02,108.04,75.96,65.07,48.29,244.44,186.97,46.8,82.04,148.98,76.36,50.42,,62.0,39.2,32.03,98.41,75.575,76.82,37.02,34.325,132.37
2023-05-12,99.39,27.29,73.67,48.91,22.82,57.11,95.59,66.31,85.21,24.78,21.27,62.91,51.87,43.85,24.59,46.57,113.92,44.48,74.42,34.16,49.27,71.82,85.25,51.35,40.06,41.42,70.0,55.778,97.8,68.78,84.17,94.16,91.32,94.5,107.0,29.77,18.84,36.91,23.4,,25.74,29.01,22.61,23.14,22.15,30.41,46.4,34.96,50.34,78.06,199.64,108.29,75.73,64.59,48.1938,243.83,187.01,46.48,82.03,149.85,76.01,50.29,,61.53,39.26,31.9,98.48,75.475,77.12,37.09,34.515,132.19
2023-05-15,99.14,27.29,73.48,48.9,22.92,57.1,95.2,66.58,84.84,24.78,21.42,62.96,52.21,44.28,24.56,46.47,114.95,43.98,74.4,34.15,49.22,72.11,84.26,50.84,40.01,41.63,70.66,55.672,98.46,68.6433,84.03,95.0,91.34,94.29,106.97,29.71,18.78,36.57,23.335,,25.66,28.85,22.6,22.9,22.07,30.13,46.44,34.96,50.15,77.25,199.12,109.04,76.49,63.95,48.6,244.06,188.06,46.38,81.89,148.0,75.69,50.3,,61.16,39.46,32.16,98.96,76.1,76.93,37.02,34.08,131.96
2023-05-16,98.91,27.12,73.3,48.82,22.83,56.96,94.69,66.18,84.51,24.64,20.86,62.24,51.48,43.82,23.93,46.06,114.82,43.02,73.88,33.92,49.1,71.76,82.51,50.55,39.9,40.55,69.88,55.17,97.27,68.1733,81.98,95.26,90.69,94.09,107.04,29.43,18.6,36.42,23.285,,25.59,28.73,22.48,22.75,22.04,30.02,46.38,34.72,49.95,76.71,197.31,106.25,75.69,63.77,48.5675,241.37,185.46,46.32,79.84,144.74,75.31,50.3,,60.95,38.49,31.86,97.62,76.18,76.28,36.03,33.325,130.86
2023-05-17,98.76,27.21,73.17,48.81,22.77,56.96,94.76,66.42,84.52,24.72,21.29,62.36,52.28,44.95,24.26,46.0,116.48,42.93,74.08,34.03,49.13,72.17,82.27,50.6,39.82,41.34,71.5,55.19,98.85,68.1067,83.04,96.67,90.9,94.05,106.66,30.02,19.0,36.36,23.25,,25.57,28.73,22.55,22.78,22.03,29.96,46.24,34.82,49.94,76.82,197.26,108.37,77.62,63.61,49.2788,241.86,188.53,46.26,80.92,144.42,75.31,50.11,,60.89,39.23,32.5,99.3,77.195,76.24,36.5,33.205,131.02
2023-05-18,98.3,27.21,72.87,48.58,22.49,56.65,94.44,66.58,84.18,24.72,21.46,62.21,52.73,45.26,24.15,45.88,118.83,42.78,74.12,34.03,48.87,72.32,81.94,50.29,39.24,41.61,71.96,55.076,99.71,67.7133,82.67,98.72,90.94,93.59,106.08,30.02,19.0,36.07,23.145,,25.46,28.63,22.55,22.67,21.94,29.72,45.87,34.84,49.76,76.48,196.67,109.22,78.12,63.1,50.2463,241.42,190.2,46.02,80.53,143.9,75.07,49.9,,60.66,39.515,32.74,100.02,78.775,75.87,36.27,33.105,130.7
2023-05-19,98.08,27.22,72.67,48.57,22.62,56.37,94.25,66.53,84.17,24.75,21.6,62.49,52.55,45.02,24.1,45.89,118.6,42.67,74.2,34.05,48.89,72.26,81.81,50.16,39.37,41.9,71.69,55.344,99.31,67.87,82.56,98.56,90.99,93.21,105.75,30.0,18.95,35.84,23.085,,25.38,28.59,22.56,22.6,21.85,29.51,45.78,34.86,49.68,76.26,196.76,109.98,77.76,62.69,50.155,242.37,189.32,45.87,80.4,143.7,74.97,49.77,,60.7,39.82,32.6,99.78,78.74,75.92,36.21,33.055,131.31
2023-05-22,97.99,27.35,72.65,48.58,22.54,56.29,94.25,66.73,84.16,24.88,21.59,62.69,52.59,45.31,24.25,45.26,118.94,42.73,74.53,34.2,48.87,72.53,81.86,50.11,39.42,41.85,72.02,55.408,99.44,66.89,83.08,99.06,91.39,93.26,105.57,30.19,19.07,35.72,23.07,,25.37,28.58,22.68,22.57,21.84,29.42,45.64,35.03,49.67,76.15,194.07,109.95,78.22,62.45,50.2838,242.99,189.63,45.87,80.89,143.77,74.89,49.64,,60.66,39.655,32.66,99.76,78.89,74.77,36.45,33.065,131.44
2023-05-23,98.1,27.27,72.7,48.54,22.47,56.12,94.39,66.48,84.26,24.83,21.79,61.94,51.96,44.95,24.02,45.03,117.05,42.61,74.14,34.02,48.86,72.19,81.6,50.24,39.22,42.22,71.37,54.768,97.99,66.5367,82.19,97.62,90.94,93.29,105.35,30.11,19.02,35.75,23.085,,25.38,28.63,22.55,22.64,21.84,29.49,45.56,34.88,49.75,76.38,192.89,111.01,77.65,62.59,49.5175,240.28,187.27,45.89,80.13,143.37,75.03,49.51,,60.73,40.08,32.28,98.56,77.725,74.22,36.0,32.95,130.0
2023-05-24,97.85,27.13,72.5,48.46,22.38,56.03,94.12,66.39,84.12,24.67,21.89,61.48,51.3,44.37,23.52,44.75,116.33,42.33,73.62,33.79,48.79,72.05,81.07,50.03,39.01,42.37,70.47,54.412,96.72,66.1333,80.51,97.05,90.3,92.99,105.16,30.13,19.01,35.64,23.015,,25.31,28.53,22.42,22.53,21.77,29.36,45.36,34.63,49.57,76.03,191.71,111.45,76.59,62.33,49.2113,238.49,184.84,45.72,78.41,142.5,74.79,49.5,,60.6,40.255,31.86,97.29,77.155,73.74,35.21,32.735,129.11
2023-05-25,97.49,27.09,72.23,48.28,22.22,56.13,93.81,66.33,83.9,24.69,21.46,60.81,51.46,44.38,23.51,44.52,120.47,41.76,73.57,33.77,48.66,71.99,80.03,49.88,38.66,41.62,70.53,53.808,96.9,65.6667,80.52,100.47,90.21,92.54,105.46,29.96,19.01,35.48,22.93,,25.22,28.44,22.39,22.48,21.68,29.25,45.49,34.61,49.44,75.81,190.77,109.34,76.63,62.12,50.9637,235.84,185.68,45.5,78.4,140.52,74.61,49.54,,60.43,39.54,31.85,97.61,80.115,73.18,35.29,32.295,127.79
2023-05-26,97.57,27.25,72.32,48.38,22.26,56.3,94.08,66.64,84.25,24.82,21.39,60.78,51.93,44.73,23.78,44.62,123.7,41.79,74.02,33.98,48.73,72.35,80.02,50.26,38.76,41.44,70.99,53.814,98.01,65.52,81.45,103.26,90.78,92.59,105.73,30.14,19.05,35.7,22.955,,25.25,28.53,22.53,22.64,21.68,29.42,45.55,34.82,49.57,76.4,191.16,108.88,77.23,62.49,52.3163,235.71,187.2,45.49,79.3,140.6,74.81,49.67,,60.66,39.385,32.11,98.34,82.39,73.43,35.7,32.295,127.53
2023-05-30,98.22,27.37,72.8,48.76,22.47,56.47,94.61,66.9,84.89,24.91,21.16,60.33,51.85,44.9,23.86,44.18,124.3,41.65,74.34,34.11,49.04,72.4,79.78,50.62,39.11,41.09,71.21,53.426,97.73,64.77,81.8,103.78,91.16,93.41,106.23,30.33,19.19,36.09,23.12,,25.42,28.73,22.62,22.82,21.85,29.75,45.8,34.96,49.87,76.94,189.34,107.8,77.49,63.14,52.59,234.11,186.92,45.87,79.6,140.07,75.25,49.95,,61.12,38.98,32.1,98.19,82.83,72.59,35.81,32.17,126.74
2023-05-31,98.57,27.35,73.04,48.95,22.4,56.6,94.9,66.86,84.78,24.91,20.79,60.81,51.12,44.2,23.98,44.26,123.34,41.97,74.11,34.01,49.2,72.41,80.41,50.92,39.19,40.39,70.2,53.814,96.6,64.9867,82.23,103.09,90.84,93.98,106.37,30.46,19.28,36.4,23.19,,25.52,28.81,22.53,22.95,22.02,29.98,45.81,34.86,50.0,77.39,189.6,105.87,76.44,63.69,52.11,235.86,184.11,46.21,80.0,141.32,75.55,50.0,,61.12,38.295,31.76,96.85,82.14,72.67,36.04,32.465,127.83
2023-06-01,98.61,27.35,73.05,48.93,22.6,56.68,94.86,67.03,84.99,24.92,21.08,61.35,51.75,44.8,24.0,44.27,124.45,41.71,74.2,34.04,49.33,72.77,80.01,50.93,39.57,40.94,70.92,54.278,97.91,65.2767,82.28,104.19,90.92,93.88,106.24,30.46,19.44,36.4,23.19,,25.52,28.78,22.52,22.95,21.98,30.02,45.93,34.87,50.0,77.43,189.94,107.35,77.39,63.75,52.6475,237.78,186.52,46.18,80.01,140.39,75.53,49.89,,61.15,38.77,32.1,98.09,82.975,72.61,36.05,32.225,128.67
2023-06-02,98.09,27.39,72.64,48.74,22.45,56.53,94.59,67.6,84.86,25.0,21.74,62.15,53.38,45.92,24.58,44.96,125.41,42.2,74.58,34.23,49.11,73.52,80.9,50.73,39.19,42.11,72.7,54.988,100.64,66.2933,84.12,104.86,91.38,93.36,105.96,30.89,19.74,36.07,23.08,,25.4,28.7,22.63,22.89,21.87,29.75,45.81,35.02,49.83,77.18,192.8,110.7,79.29,63.15,53.0125,241.14,192.55,45.89,81.96,141.95,75.33,49.84,,61.08,39.95,32.8,100.94,83.45,73.61,36.81,32.56,130.32
2023-06-05,98.08,27.42,72.65,48.64,22.47,56.71,94.48,67.94,85.14,25.0,21.59,62.36,52.99,45.57,24.41,44.76,124.68,42.33,74.52,34.2,49.14,73.89,81.15,50.6,39.15,41.84,72.26,55.176,99.75,66.1067,83.56,104.56,91.27,93.3,106.18,30.77,19.54,36.02,23.08,,25.37,28.66,22.64,22.81,21.84,29.71,45.88,35.0,49.75,76.92,192.0,109.91,78.72,63.06,52.7287,241.77,191.06,45.87,81.39,142.35,75.18,49.95,,61.39,39.685,32.63,100.24,82.97,73.34,36.64,32.715,130.79
2023-06-06,98.2,27.43,72.75,48.73,22.45,56.77,94.54,68.3,85.29,25.03,21.75,62.0,53.46,46.29,24.64,44.63,124.88,42.33,74.64,34.25,49.09,74.31,81.13,50.78,39.23,42.15,73.24,54.708,100.76,65.76,84.28,104.74,91.47,93.6,106.35,30.93,19.59,36.16,23.11,,25.4,28.69,22.65,22.89,21.91,29.85,45.93,35.05,49.83,77.2,191.38,110.78,79.89,63.33,52.8163,240.28,192.88,46.05,82.17,142.48,75.26,50.01,,61.48,40.005,33.04,100.87,82.95,72.97,36.86,32.69,129.7
2023-06-07,97.68,27.33,72.34,48.52,22.37,56.61,93.88,68.16,84.79,24.93,22.37,61.79,54.32,46.56,25.09,44.5,123.09,43.08,74.23,34.07,48.89,74.24,81.95,50.16,38.96,42.99,73.59,54.344,101.58,65.31,85.2,102.54,91.0,93.16,106.01,30.84,19.48,35.69,22.985,,25.26,28.48,22.56,22.6,21.82,29.43,45.83,34.87,49.47,76.21,190.82,113.92,80.42,62.43,52.03,239.45,195.95,45.79,83.68,144.93,74.74,49.88,,61.09,41.065,33.17,102.49,81.71,72.73,37.54,33.245,129.19
2023-06-08,98.2,27.49,72.7,48.64,22.54,56.72,94.4,68.42,85.27,25.08,22.28,62.14,54.42,46.51,24.94,44.82,124.31,43.23,74.7,34.28,49.08,74.29,82.27,50.65,39.38,42.81,73.63,54.696,101.37,65.6733,84.76,103.56,91.59,93.63,106.42,30.8,19.45,36.08,23.105,,25.39,28.66,22.7,22.82,21.95,29.75,45.96,35.09,49.77,76.91,192.16,113.47,80.31,63.15,52.5538,240.71,196.25,46.05,83.16,145.52,75.12,50.02,,61.43,40.89,33.14,102.67,82.595,73.23,37.31,33.39,130.02
2023-06-09,97.97,27.49,72.55,48.69,22.58,56.68,94.17,68.31,85.17,25.07,22.14,62.25,54.25,46.47,24.79,44.75,124.75,42.97,74.72,34.3,49.07,74.19,81.83,50.58,39.44,42.54,73.61,54.77,101.19,65.6967,84.24,104.04,91.6,93.41,106.32,30.71,19.44,36.05,23.055,,25.35,28.58,22.7,22.79,21.9,29.72,45.95,35.09,49.66,76.9,191.89,112.75,80.24,63.1,52.7725,240.89,195.61,46.01,82.68,144.57,74.94,49.94,,61.28,40.665,33.15,102.4,83.005,73.11,37.12,33.195,130.42
2023-06-12,98.14,27.49,72.7,48.76,22.56,56.74,94.37,68.68,85.64,25.08,21.88,62.45,54.65,46.43,24.77,44.74,127.41,42.88,74.64,34.28,49.16,74.63,81.78,50.78,39.46,42.18,73.33,55.066,102.05,65.56,84.34,106.24,91.54,93.59,106.34,30.69,19.34,36.11,23.09,,25.38,28.65,22.7,22.87,21.93,29.77,45.98,35.09,49.77,77.15,191.95,111.47,80.17,63.22,53.8738,242.16,197.32,46.07,82.7,144.3,75.14,50.02,,61.62,40.275,33.14,103.13,84.81,73.09,37.1,33.135,130.89
