date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,HYG,HYLB,IAGG,ICVT,IGLB,IGOV,JNK,MBB,MUB,PFF,PFFD,RSP,SCHH,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,SPY,TFI,TLT,USHY,USIG,USRT,VCLT,VGLT,VMBS,VTC,VTEB,VTEC,VWOB
2023-02-22,97.34,27.26,72.07,47.88,22.19,55.97,93.63,67.55,84.41,24.88,73.89,33.88,48.1,73.26,50.35,38.66,90.6,93.12,105.35,32.48,20.75,147.57,20.16,35.78,22.905,,25.19,28.52,22.55,22.65,21.79,29.45,398.54,45.56,101.31,34.71,49.41,52.57,76.43,62.5,45.8,74.56,49.49,,60.91
2023-02-23,97.69,27.43,72.33,48.04,22.33,56.14,94.12,67.68,85.76,25.06,74.62,34.18,48.19,73.4,50.9,38.84,91.51,93.38,105.6,32.73,20.99,148.12,20.3,36.11,23.005,,25.29,28.67,22.71,22.91,21.85,29.72,400.66,45.7,102.3,35.04,49.68,52.91,77.31,63.06,45.95,74.95,49.55,,61.77
2023-02-24,97.13,27.31,71.93,47.89,22.07,55.88,93.57,67.15,85.17,24.93,74.17,33.98,48.09,72.65,50.42,38.41,90.98,92.81,105.22,32.56,20.82,146.85,19.97,35.62,22.86,,25.16,28.52,22.61,22.69,21.72,29.34,396.38,45.45,100.97,34.85,49.38,52.19,76.57,62.29,45.69,74.59,49.46,,61.36
2023-02-27,97.32,27.44,72.05,47.78,22.13,56.04,93.66,67.22,85.6,25.01,74.67,34.19,48.03,72.89,50.34,38.49,91.56,93.05,105.42,32.62,20.92,147.03,20.0,35.72,22.9,,25.19,28.54,22.74,22.65,21.8,29.42,397.73,45.57,101.25,35.06,49.4,52.23,76.43,62.47,45.75,74.54,49.53,,61.68
2023-02-28,97.31,27.38,72.07,47.76,22.11,56.16,93.59,67.05,85.24,24.99,74.53,34.15,47.94,72.91,50.35,38.4,91.39,93.01,105.45,32.7,20.91,146.6,19.97,35.86,22.92,,25.2,28.54,22.7,22.66,21.78,29.53,396.26,45.6,101.71,34.97,49.44,52.04,76.5,62.74,45.77,74.64,49.55,,61.44
2023-03-01,96.52,27.24,71.48,47.54,22.1,55.81,92.85,67.01,84.3,24.82,73.87,33.88,47.81,72.93,49.81,38.46,90.62,92.07,104.99,32.36,20.82,146.33,19.7,35.36,22.725,,24.99,28.24,22.52,22.39,21.55,29.14,394.74,45.4,100.37,34.7,49.01,51.37,75.65,61.84,45.32,74.01,49.32,,60.72
2023-03-02,96.32,27.26,71.33,47.52,21.97,55.84,92.84,67.26,83.99,24.83,73.96,33.91,47.74,73.22,49.79,38.16,90.67,91.7,105.1,32.23,20.68,147.48,19.96,35.08,22.665,,24.92,28.27,22.53,22.37,21.47,28.88,397.81,45.44,99.48,34.73,49.02,52.06,75.56,61.35,45.14,73.96,49.32,,60.59
2023-03-03,97.08,27.53,71.88,47.67,22.11,55.93,93.69,67.77,85.28,25.03,74.72,34.27,47.95,73.73,50.71,38.47,91.6,92.49,105.44,32.5,20.72,149.55,20.25,35.82,22.85,,25.11,28.52,22.71,22.8,21.64,29.52,404.19,45.55,101.89,35.1,49.44,52.86,77.06,62.67,45.5,74.7,49.43,,61.29
2023-03-06,96.84,27.55,71.71,47.65,22.17,55.9,93.45,67.62,84.94,25.04,74.72,34.27,47.83,73.45,50.37,38.43,91.67,92.3,105.29,32.54,20.75,148.83,20.18,35.61,22.785,,25.07,28.48,22.71,22.7,21.6,29.34,404.47,45.45,101.1,35.09,49.31,52.75,76.6,62.27,45.42,74.43,49.4,,61.1
2023-03-07,96.71,27.35,71.63,47.7,21.92,55.98,93.2,67.41,84.59,24.86,74.19,34.05,47.95,73.31,50.35,38.14,91.08,92.07,105.37,32.27,20.66,146.43,19.71,35.8,22.75,,25.03,28.41,22.62,22.65,21.54,29.48,398.27,45.52,101.72,34.87,49.2,51.64,76.51,62.6,45.27,74.36,49.41,,61.04
2023-03-08,96.61,27.3,71.57,47.78,21.94,56.03,93.14,67.41,84.19,24.83,73.84,33.87,48.09,73.1,50.31,38.24,90.62,92.05,105.3,32.28,20.56,146.74,19.93,35.85,22.74,,25.01,28.36,22.5,22.63,21.55,29.51,398.92,45.56,101.82,34.7,49.13,52.16,76.39,62.67,45.25,74.15,49.44,,60.74
2023-03-09,96.96,27.11,71.81,47.83,22.0,56.25,93.22,66.54,84.21,24.66,73.43,33.69,48.09,72.29,50.11,38.43,90.06,92.46,105.6,31.71,20.19,143.5,19.48,35.97,22.82,,25.08,28.36,22.44,22.53,21.64,29.6,391.56,45.56,102.07,34.55,49.16,50.95,76.06,62.87,45.55,74.23,49.57,,60.71
2023-03-10,98.09,27.22,72.67,48.3,22.31,56.59,94.31,65.68,85.0,24.75,73.44,33.67,48.45,71.18,51.2,38.98,90.03,93.21,106.15,31.18,19.88,140.47,18.86,37.09,23.09,,25.39,28.72,22.38,23.03,21.85,30.56,385.91,45.81,105.59,34.52,49.74,48.98,77.81,64.9,45.89,75.13,49.76,,61.23
2023-03-13,98.87,27.19,73.25,48.92,22.79,56.68,94.48,65.04,84.86,24.65,73.04,33.53,48.82,70.43,51.19,39.82,89.57,94.12,106.47,30.0,19.01,138.75,19.11,37.31,23.265,,25.57,28.77,22.29,23.03,22.09,30.71,385.36,46.03,105.83,34.35,49.71,49.54,77.79,65.24,46.31,75.13,50.03,,61.02
2023-03-14,98.29,27.35,72.79,48.63,22.68,56.56,94.13,65.02,84.63,24.79,73.57,33.77,48.44,70.26,50.9,39.57,90.27,93.67,106.25,30.73,19.47,140.7,19.3,36.74,23.145,,25.45,28.64,22.44,22.92,21.92,30.23,391.73,45.97,104.09,34.65,49.67,50.03,77.3,64.25,46.05,75.02,49.9,,61.15
2023-03-15,99.27,27.25,73.54,48.98,22.71,56.91,94.86,64.87,84.94,24.71,73.33,33.64,48.9,70.16,51.49,39.56,89.86,94.62,106.88,30.12,19.17,138.73,19.3,37.42,23.37,,25.7,28.89,22.31,23.2,22.14,30.83,389.28,46.27,106.1,34.51,50.04,49.91,78.19,65.45,46.47,75.61,50.19,,61.22
2023-03-16,98.88,27.35,73.19,48.74,22.66,56.9,94.59,65.47,84.58,24.8,73.81,33.89,48.74,71.08,51.46,39.55,90.45,94.19,106.81,30.91,19.81,140.4,19.25,37.14,23.26,,25.58,28.8,22.52,23.21,22.06,30.56,396.11,46.22,105.27,34.72,49.88,49.61,78.25,64.95,46.3,75.37,50.17,,61.0
2023-03-17,99.5,27.22,73.72,49.09,23.03,57.11,95.07,64.99,84.2,24.69,73.37,33.65,49.06,70.62,51.53,40.03,89.91,95.09,107.14,30.18,19.2,138.03,18.81,37.6,23.435,,25.76,28.91,22.34,23.26,22.25,30.97,389.99,46.35,106.85,34.51,50.1,48.39,78.56,65.76,46.84,75.78,50.27,,61.03
2023-03-20,99.1,27.14,73.4,49.05,22.99,56.85,94.9,65.14,84.21,24.55,73.17,33.6,49.04,70.69,51.38,40.27,89.67,94.3,106.83,29.86,18.95,139.12,19.02,37.31,23.35,,25.66,28.88,22.3,23.15,22.1,30.72,393.74,46.3,105.91,34.39,50.01,49.03,78.11,65.26,46.4,75.61,50.13,,60.85
2023-03-21,98.8,27.41,73.2,48.81,22.95,56.79,95.07,65.88,84.81,24.77,73.97,33.95,48.79,71.26,51.68,40.04,90.69,94.12,106.48,30.37,19.35,140.98,18.93,36.99,23.27,,25.57,28.97,22.5,23.29,22.02,30.45,398.91,46.16,105.0,34.74,50.16,48.9,78.56,64.63,46.26,75.83,50.06,,61.3
2023-03-22,99.75,27.45,73.85,48.94,23.24,57.0,95.6,65.49,85.55,24.82,74.04,33.98,48.98,70.77,51.93,40.44,90.79,95.38,107.09,30.26,19.35,137.81,18.11,37.48,23.495,,25.79,29.13,22.5,23.39,22.33,30.85,392.11,46.25,106.4,34.76,50.4,46.97,78.99,65.5,46.87,76.26,50.3,,61.85
2023-03-23,99.99,27.31,74.02,49.22,23.23,56.98,95.91,65.52,85.86,24.7,73.75,33.85,49.07,71.02,52.03,40.61,90.49,95.45,107.14,29.92,19.06,137.35,18.01,37.53,23.54,,25.89,29.17,22.44,23.44,22.37,30.9,393.17,46.44,106.4,34.63,50.56,46.44,79.04,65.58,46.92,76.3,50.32,,61.97
2023-03-24,100.16,27.29,74.17,49.23,23.11,57.09,96.22,65.39,85.39,24.68,73.6,33.79,49.08,70.95,52.26,40.34,90.24,95.6,107.37,30.05,19.15,138.52,18.47,37.68,23.565,,25.91,29.28,22.36,23.54,22.38,31.01,395.75,46.65,106.85,34.58,50.68,47.53,79.49,65.85,46.9,76.65,50.44,,61.65
2023-03-27,99.08,27.19,73.4,48.89,23.03,57.04,95.22,65.57,85.03,24.55,73.42,33.76,48.92,71.08,51.37,40.18,90.1,94.42,107.06,30.29,19.35,139.44,18.46,36.89,23.33,,25.67,28.95,22.34,23.12,22.11,30.37,396.49,46.48,104.34,34.51,50.16,47.67,78.16,64.48,46.41,75.83,50.33,,61.41
2023-03-28,98.93,27.21,73.27,48.86,23.12,57.21,95.03,65.54,84.73,24.53,73.38,33.72,48.92,71.3,51.32,40.4,90.08,94.14,107.18,30.45,19.4,139.72,18.41,36.91,23.29,,25.62,28.88,22.34,23.08,22.01,30.4,395.6,46.51,104.53,34.46,50.12,47.62,78.02,64.56,46.22,75.58,50.43,,61.18
2023-03-29,99.05,27.52,73.35,48.84,23.03,57.17,95.27,66.04,85.14,24.79,74.3,34.14,48.83,71.6,51.61,40.23,91.14,94.41,107.28,30.7,19.61,141.82,18.84,36.85,23.31,,25.63,28.98,22.59,23.26,22.07,30.34,401.35,46.61,104.32,34.92,50.28,48.67,78.56,64.39,46.37,75.89,50.46,,61.44
2023-03-30,99.16,27.68,73.45,48.79,23.09,57.35,95.44,66.37,85.73,24.96,74.74,34.36,48.82,71.9,51.74,40.34,91.74,94.46,107.59,30.94,19.72,142.52,19.07,37.0,23.345,,25.65,29.04,22.69,23.31,22.11,30.48,403.7,46.75,104.8,35.14,50.31,49.29,78.7,64.71,46.43,76.05,50.57,,61.87
2023-03-31,99.64,28.02,73.83,48.92,23.12,57.42,96.2,67.07,86.28,25.27,75.55,34.75,48.95,72.62,52.39,40.21,92.82,94.73,107.74,31.22,19.86,144.62,19.5,37.46,23.455,,25.79,29.25,22.98,23.62,22.18,30.88,409.39,46.82,106.37,35.55,50.66,50.4,79.72,65.51,46.55,76.63,50.66,,62.31
2023-04-03,99.82,27.88,73.96,48.93,23.21,57.31,96.39,66.86,86.24,25.14,75.15,34.57,49.09,72.32,52.5,40.54,92.29,94.9,107.61,31.16,19.96,144.74,19.33,37.56,23.495,,25.83,29.28,22.85,23.67,22.21,30.95,410.95,46.78,106.6,35.35,50.8,50.06,80.0,65.7,46.7,76.83,50.58,,62.21
2023-04-04,100.19,27.77,74.26,48.95,23.24,57.46,96.54,66.53,86.36,25.13,74.93,34.44,49.03,72.0,52.57,40.66,91.97,95.47,107.91,30.96,19.88,143.29,19.31,37.79,23.585,,25.94,29.39,22.77,23.72,22.34,31.13,408.67,46.8,107.13,35.23,50.89,49.95,80.06,66.08,46.93,76.87,50.74,,62.26
2023-04-05,100.53,27.71,74.46,49.05,23.19,57.64,96.79,66.25,86.18,25.03,74.51,34.25,49.17,71.78,52.91,40.64,91.45,95.74,108.24,30.91,19.7,142.99,19.22,38.15,23.665,,26.01,29.46,22.63,23.86,22.43,31.45,407.6,47.09,108.25,35.03,51.04,49.59,80.48,66.72,47.04,77.15,50.88,,62.19
2023-04-06,100.44,27.82,74.44,49.01,23.17,57.69,96.74,66.3,86.09,25.11,74.84,34.39,49.21,71.78,52.9,40.6,91.89,95.49,108.33,31.08,19.83,143.09,19.34,38.22,23.645,,25.98,29.42,22.76,23.85,22.37,31.5,409.19,47.16,108.53,35.16,51.0,49.96,80.59,66.83,46.93,77.13,50.89,,62.13
2023-04-10,99.75,27.81,73.94,48.83,22.94,57.66,96.37,66.52,85.64,25.1,74.77,34.34,49.0,71.96,52.64,40.18,91.71,94.56,108.01,31.05,19.73,143.96,19.43,37.68,23.49,,25.83,29.32,22.77,23.74,22.18,31.05,409.61,47.06,106.78,35.16,50.8,50.16,80.14,65.91,46.48,76.79,50.83,,61.85
2023-04-11,99.81,27.88,73.97,48.77,22.96,57.77,96.13,66.77,85.73,25.16,74.93,34.43,48.92,72.16,52.65,40.19,91.97,94.9,108.31,31.26,19.88,144.9,19.52,37.72,23.495,,25.83,29.29,22.81,23.72,22.21,31.08,409.72,47.14,107.0,35.24,50.78,50.29,80.13,65.99,46.63,76.78,50.92,,61.9
2023-04-12,99.93,27.85,74.05,48.78,23.09,57.9,96.2,66.64,85.98,25.17,74.91,34.43,48.89,72.08,52.34,40.37,91.91,95.12,108.58,31.24,19.9,144.2,19.4,37.65,23.515,,25.87,29.26,22.78,23.6,22.27,31.05,408.05,47.24,106.89,35.21,50.71,50.03,79.66,65.95,46.8,76.69,51.06,,62.1
2023-04-13,99.89,27.96,74.01,48.77,23.2,57.71,96.36,67.06,86.07,25.33,75.42,34.69,48.87,72.52,52.42,40.54,92.61,95.06,108.35,31.38,19.98,145.31,19.33,37.41,23.51,,25.86,29.32,22.91,23.62,22.26,30.87,413.47,47.23,106.05,35.48,50.8,49.7,79.8,65.48,46.71,76.71,50.98,,62.16
2023-04-14,99.4,27.91,73.68,48.55,22.97,57.54,96.05,66.87,85.89,25.28,75.28,34.58,48.75,72.23,52.18,40.19,92.38,94.43,107.94,31.36,20.0,144.65,19.04,37.07,23.405,,25.74,29.23,22.9,23.53,22.11,30.56,412.46,47.08,105.08,35.37,50.65,48.98,79.41,64.89,46.44,76.55,50.8,,62.07
2023-04-17,98.9,27.86,73.28,48.43,22.84,57.48,95.62,67.13,85.34,25.22,75.08,34.48,48.69,72.6,51.73,39.95,92.13,93.88,107.75,31.27,19.91,145.63,19.43,36.69,23.27,,25.6,29.07,22.83,23.31,21.97,30.23,413.94,46.9,103.83,35.27,50.38,50.13,78.63,64.16,46.1,76.12,50.71,,61.65
2023-04-18,99.04,27.87,73.39,48.49,22.91,57.03,95.76,67.02,85.32,25.22,75.13,34.51,48.66,72.56,52.03,39.96,92.23,93.94,106.97,31.32,20.0,145.64,19.4,36.82,23.305,,25.62,29.14,22.83,23.47,22.01,30.33,414.21,46.53,104.2,35.32,50.52,49.96,79.15,64.41,46.17,76.33,50.31,,61.68
2023-04-19,98.89,27.78,73.29,48.43,22.8,56.88,95.41,66.84,84.91,25.19,74.83,34.39,48.63,72.39,51.71,39.84,91.89,93.94,106.83,31.41,20.0,145.68,19.53,36.75,23.27,,25.58,29.04,22.79,23.32,22.01,30.3,414.14,46.39,104.1,35.17,50.31,50.3,78.64,64.32,46.23,75.96,50.21,,61.49
2023-04-20,99.34,27.76,73.61,48.6,22.88,56.91,95.69,66.68,84.81,25.16,74.76,34.36,48.76,72.05,51.95,39.92,91.83,94.49,107.02,31.37,19.96,144.88,19.3,37.07,23.37,,25.69,29.14,22.74,23.42,22.11,30.53,411.88,46.39,104.99,35.15,50.51,49.95,79.0,64.82,46.44,76.26,50.27,,61.46
2023-04-21,99.17,27.77,73.48,48.5,22.85,56.95,95.74,66.62,84.82,25.21,74.99,34.44,48.72,72.06,51.98,39.96,92.08,94.2,106.9,31.46,20.08,144.92,19.34,36.86,23.34,,25.66,29.12,22.82,23.44,22.07,30.38,412.2,46.4,104.4,35.25,50.5,50.11,79.08,64.47,46.36,76.31,50.23,,61.39
2023-04-24,99.56,27.86,73.77,48.46,22.91,57.11,96.1,66.74,85.05,25.24,75.2,34.54,48.7,72.01,52.33,39.96,92.35,94.58,107.34,31.45,20.1,145.19,19.27,37.18,23.435,,25.75,29.25,22.86,23.59,22.18,30.64,412.63,46.55,105.41,35.35,50.68,49.96,79.55,65.06,46.53,76.61,50.34,,61.5
2023-04-25,100.18,27.76,74.25,48.84,22.99,57.31,96.56,65.86,85.57,25.18,75.08,34.48,49.04,71.17,52.61,40.14,92.18,95.18,107.57,31.08,19.75,142.72,19.09,37.72,23.58,,25.91,29.37,22.84,23.73,22.27,31.08,406.08,46.61,106.96,35.3,50.93,49.5,80.1,65.99,46.81,76.93,50.48,,61.81
2023-04-26,99.81,27.64,73.99,48.68,22.99,57.08,96.41,65.75,85.34,25.05,74.79,34.37,49.01,71.12,52.25,40.26,91.82,94.7,107.05,30.93,19.66,141.23,18.9,37.37,23.485,,25.82,29.25,22.8,23.58,22.17,30.79,404.36,46.43,105.82,35.15,50.75,49.06,79.48,65.36,46.62,76.68,50.33,,61.63
2023-04-27,99.45,27.67,73.67,48.56,22.95,57.01,95.93,65.81,85.36,25.07,75.04,34.46,48.77,71.3,52.02,40.09,92.13,94.42,106.81,31.18,19.85,143.55,19.32,37.02,23.4,,25.72,29.16,22.81,23.46,22.11,30.51,412.41,46.33,104.77,35.25,50.58,50.08,79.1,64.75,46.46,76.41,50.23,,61.63
2023-04-28,99.96,27.75,74.08,48.95,23.03,57.22,96.51,66.03,86.15,25.17,75.36,34.61,49.14,71.37,52.59,40.41,92.49,94.88,107.29,31.37,19.93,145.14,19.54,37.53,23.53,,25.86,29.37,22.94,23.72,22.24,30.94,415.93,46.42,106.46,35.44,50.89,50.81,79.97,65.68,46.67,76.83,50.4,,62.17
2023-05-01,98.69,27.46,73.14,48.66,22.75,56.9,95.09,66.05,84.95,24.88,74.69,34.27,48.88,71.34,51.15,39.88,91.59,93.7,106.52,30.96,19.69,145.01,19.39,36.49,23.245,,25.54,28.85,22.7,23.04,21.94,30.08,415.51,46.18,103.13,35.03,50.09,50.45,77.73,63.85,46.11,75.7,50.06,,61.24
2023-05-02,99.65,27.47,73.86,49.07,23.01,57.04,95.9,65.5,85.31,24.93,74.62,34.27,49.23,70.74,52.05,40.33,91.56,94.68,107.14,30.48,19.41,142.84,19.07,37.3,23.465,,25.79,29.15,22.68,23.45,22.16,30.76,410.84,46.45,105.7,35.05,50.58,49.76,79.15,65.27,46.58,76.41,50.31,,61.59
2023-05-03,100.09,27.46,74.17,49.03,23.12,57.12,96.16,65.5,85.58,24.91,74.58,34.23,49.25,70.7,51.98,40.54,91.45,95.3,107.35,30.0,18.95,142.01,19.0,37.54,23.555,,25.91,29.21,22.71,23.43,22.32,30.93,408.02,46.51,106.29,35.03,50.68,49.68,79.1,65.68,46.86,76.49,50.39,,61.79
2023-05-04,99.97,27.31,74.07,49.04,23.17,57.16,96.07,65.49,85.15,24.75,74.36,34.14,49.27,70.61,51.77,40.68,91.18,95.1,107.37,29.33,18.48,140.66,19.18,37.25,23.535,,25.88,29.16,22.6,23.31,22.26,30.69,405.13,46.57,105.24,34.91,50.61,50.13,78.69,65.16,46.74,76.41,50.44,,61.46
2023-05-05,99.65,27.43,73.8,48.85,23.13,57.21,95.71,66.07,85.39,24.89,74.76,34.35,49.14,71.38,51.62,40.51,91.65,94.82,107.46,29.76,18.82,143.03,19.47,37.08,23.445,,25.77,29.07,22.71,23.23,22.18,30.55,412.63,46.6,104.89,35.09,50.42,50.98,78.38,64.85,46.62,76.12,50.46,,61.63
2023-05-08,99.1,27.4,73.45,48.74,23.03,57.09,95.18,66.2,85.05,24.87,74.55,34.24,49.05,71.71,51.0,40.32,91.47,94.33,107.18,29.79,18.83,142.77,19.38,36.64,23.33,,25.66,28.88,22.67,22.96,22.11,30.19,412.74,46.47,103.42,35.01,50.14,50.8,77.4,64.07,46.39,75.68,50.36,,61.41
2023-05-09,99.01,27.33,73.37,48.71,22.97,57.08,95.1,66.16,85.01,24.82,74.36,34.15,48.98,71.64,51.0,40.18,91.25,94.16,107.08,29.71,18.78,142.24,19.29,36.5,23.31,,25.63,28.87,22.61,22.97,22.09,30.09,410.93,46.47,103.05,34.93,50.13,50.53,77.52,63.88,46.32,75.67,50.34,,61.3
2023-05-10,99.65,27.45,73.82,48.89,23.13,57.21,95.79,66.34,85.48,24.93,74.81,34.34,49.18,71.97,51.46,40.55,91.79,94.83,107.38,29.89,18.93,142.22,19.46,36.82,23.45,,25.77,29.04,22.72,23.18,22.19,30.37,412.85,46.56,104.05,35.13,50.45,50.94,78.2,64.47,46.66,76.15,50.45,,61.7
2023-05-11,99.95,27.44,74.06,49.09,23.11,57.23,96.0,66.33,85.75,24.91,74.69,34.31,49.35,71.91,51.75,40.42,91.66,95.17,107.46,29.72,18.79,141.51,19.25,37.21,23.52,,25.86,29.13,22.69,23.34,22.28,30.65,412.13,46.63,105.15,35.11,50.6,50.39,78.77,65.07,46.8,76.36,50.42,,62.0
2023-05-12,99.39,27.29,73.67,48.91,22.82,57.11,95.59,66.31,85.21,24.78,74.42,34.16,49.27,71.82,51.35,40.06,91.32,94.5,107.0,29.77,18.84,141.52,19.24,36.91,23.4,,25.74,29.01,22.61,23.14,22.15,30.41,411.59,46.4,104.27,34.96,50.34,50.29,78.06,64.59,46.48,76.01,50.29,,61.53
2023-05-15,99.14,27.29,73.48,48.9,22.92,57.1,95.2,66.58,84.84,24.78,74.4,34.15,49.22,72.11,50.84,40.01,91.34,94.29,106.97,29.71,18.78,142.32,19.21,36.57,23.335,,25.66,28.85,22.6,22.9,22.07,30.13,413.01,46.44,103.19,34.96,50.15,50.29,77.25,63.95,46.38,75.69,50.3,,61.16
2023-05-16,98.91,27.12,73.3,48.82,22.83,56.96,94.69,66.18,84.51,24.64,73.88,33.92,49.1,71.76,50.55,39.9,90.69,94.09,107.04,29.43,18.6,140.31,18.73,36.42,23.285,,25.59,28.73,22.48,22.75,22.04,30.02,410.25,46.38,102.88,34.72,49.95,48.97,76.71,63.77,46.32,75.31,50.3,,60.95
2023-05-17,98.76,27.21,73.17,48.81,22.77,56.96,94.76,66.42,84.52,24.72,74.08,34.03,49.13,72.17,50.6,39.82,90.9,94.05,106.66,30.02,19.0,142.09,18.96,36.36,23.25,,25.57,28.73,22.55,22.78,22.03,29.96,415.23,46.24,102.58,34.82,49.94,49.54,76.82,63.61,46.26,75.31,50.11,,60.89
2023-05-18,98.3,27.21,72.87,48.58,22.49,56.65,94.44,66.58,84.18,24.72,74.12,34.03,48.87,72.32,50.29,39.24,90.94,93.59,106.08,30.02,19.0,143.24,18.84,36.07,23.145,,25.46,28.63,22.55,22.67,21.94,29.72,419.23,45.87,101.82,34.84,49.76,49.24,76.48,63.1,46.02,75.07,49.9,,60.66
2023-05-19,98.08,27.22,72.67,48.57,22.62,56.37,94.25,66.53,84.17,24.75,74.2,34.05,48.89,72.26,50.16,39.37,90.99,93.21,105.75,30.0,18.95,142.86,18.8,35.84,23.085,,25.38,28.59,22.56,22.6,21.85,29.51,418.62,45.78,101.1,34.86,49.68,49.22,76.26,62.69,45.87,74.97,49.77,,60.7
2023-05-22,97.99,27.35,72.65,48.58,22.54,56.29,94.25,66.73,84.16,24.88,74.53,34.2,48.87,72.53,50.11,39.42,91.39,93.26,105.57,30.19,19.07,143.08,18.91,35.72,23.07,,25.37,28.58,22.68,22.57,21.84,29.42,418.79,45.64,100.74,35.03,49.67,49.47,76.15,62.45,45.87,74.89,49.64,,60.66
2023-05-23,98.1,27.27,72.7,48.54,22.47,56.12,94.39,66.48,84.26,24.83,74.14,34.02,48.86,72.19,50.24,39.22,90.94,93.29,105.35,30.11,19.02,141.55,18.75,35.75,23.085,,25.38,28.63,22.55,22.64,21.84,29.49,414.09,45.56,101.03,34.88,49.75,49.12,76.38,62.59,45.89,75.03,49.51,,60.73
2023-05-24,97.85,27.13,72.5,48.46,22.38,56.03,94.12,66.39,84.12,24.67,73.62,33.79,48.79,72.05,50.03,39.01,90.3,92.99,105.16,30.13,19.01,140.01,18.35,35.64,23.015,,25.31,28.53,22.42,22.53,21.77,29.36,411.09,45.36,100.53,34.63,49.57,48.1,76.03,62.33,45.72,74.79,49.5,,60.6
2023-05-25,97.49,27.09,72.23,48.28,22.22,56.13,93.81,66.33,83.9,24.69,73.57,33.77,48.66,71.99,49.88,38.66,90.21,92.54,105.46,29.96,19.01,139.92,18.34,35.48,22.93,,25.22,28.44,22.39,22.48,21.68,29.25,414.65,45.49,100.28,34.61,49.44,48.03,75.81,62.12,45.5,74.61,49.54,,60.43
2023-05-26,97.57,27.25,72.32,48.38,22.26,56.3,94.08,66.64,84.25,24.82,74.02,33.98,48.73,72.35,50.26,38.76,90.78,92.59,105.73,30.14,19.05,141.09,18.55,35.7,22.955,,25.25,28.53,22.53,22.64,21.68,29.42,420.02,45.55,101.09,34.82,49.57,48.71,76.4,62.49,45.49,74.81,49.67,,60.66
2023-05-30,98.22,27.37,72.8,48.76,22.47,56.47,94.61,66.9,84.89,24.91,74.34,34.11,49.04,72.4,50.62,39.11,91.16,93.41,106.23,30.33,19.19,140.84,18.63,36.09,23.12,,25.42,28.73,22.62,22.82,21.85,29.75,420.18,45.8,102.1,34.96,49.87,48.92,76.94,63.14,45.87,75.25,49.95,,61.12
2023-05-31,98.57,27.35,73.04,48.95,22.4,56.6,94.9,66.86,84.78,24.91,74.11,34.01,49.2,72.41,50.92,39.19,90.84,93.98,106.37,30.46,19.28,139.61,18.74,36.4,23.19,,25.52,28.81,22.53,22.95,22.02,29.98,417.85,45.81,102.99,34.86,50.0,49.22,77.39,63.69,46.21,75.55,50.0,,61.12
2023-06-01,98.61,27.35,73.05,48.93,22.6,56.68,94.86,67.03,84.99,24.92,74.2,34.04,49.33,72.77,50.93,39.57,90.92,93.88,106.24,30.46,19.44,140.66,18.74,36.4,23.19,,25.52,28.78,22.52,22.95,21.98,30.02,421.82,45.93,103.12,34.87,50.0,49.19,77.43,63.75,46.18,75.53,49.89,,61.15
2023-06-02,98.09,27.39,72.64,48.74,22.45,56.53,94.59,67.6,84.86,25.0,74.58,34.23,49.11,73.52,50.73,39.19,91.38,93.36,105.96,30.89,19.74,143.73,19.17,36.07,23.08,,25.4,28.7,22.63,22.89,21.87,29.75,427.92,45.81,101.99,35.02,49.83,50.4,77.18,63.15,45.89,75.33,49.84,,61.08
2023-06-05,98.08,27.42,72.65,48.64,22.47,56.71,94.48,67.94,85.14,25.0,74.52,34.2,49.14,73.89,50.6,39.15,91.27,93.3,106.18,30.77,19.54,143.24,19.03,36.02,23.08,,25.37,28.66,22.64,22.81,21.84,29.71,427.1,45.88,101.8,35.0,49.75,50.12,76.92,63.06,45.87,75.18,49.95,,61.39
2023-06-06,98.2,27.43,72.75,48.73,22.45,56.77,94.54,68.3,85.29,25.03,74.64,34.25,49.09,74.31,50.78,39.23,91.47,93.6,106.35,30.93,19.59,144.21,19.21,36.16,23.11,,25.4,28.69,22.65,22.89,21.91,29.85,428.03,45.93,102.4,35.05,49.83,50.57,77.2,63.33,46.05,75.26,50.01,,61.48
2023-06-07,97.68,27.33,72.34,48.52,22.37,56.61,93.88,68.16,84.79,24.93,74.23,34.07,48.89,74.24,50.16,38.96,91.0,93.16,106.01,30.84,19.48,145.27,19.56,35.69,22.985,,25.26,28.48,22.56,22.6,21.82,29.43,426.55,45.83,100.88,34.87,49.47,51.27,76.21,62.43,45.79,74.74,49.88,,61.09
2023-06-08,98.2,27.49,72.7,48.64,22.54,56.72,94.4,68.42,85.27,25.08,74.7,34.28,49.08,74.29,50.65,39.38,91.59,93.63,106.42,30.8,19.45,145.33,19.44,36.08,23.105,,25.39,28.66,22.7,22.82,21.95,29.75,429.13,45.96,102.06,35.09,49.77,50.89,76.91,63.15,46.05,75.12,50.02,,61.43
2023-06-09,97.97,27.49,72.55,48.69,22.58,56.68,94.17,68.31,85.17,25.07,74.72,34.3,49.07,74.19,50.58,39.44,91.6,93.41,106.32,30.71,19.44,145.16,19.33,36.05,23.055,,25.35,28.58,22.7,22.79,21.9,29.72,429.9,45.95,101.92,35.09,49.66,50.69,76.9,63.1,46.01,74.94,49.94,,61.28
